"Date","Qobs"
2013-03-26,2.24
2013-03-27,2.14
2013-03-28,2.08
2013-03-29,2.03
2013-03-30,1.98
2013-03-31,1.94
2013-04-01,2.19
2013-04-02,2.08
2013-04-03,1.92
2013-04-04,1.92
2013-04-05,1.92
2013-04-06,1.87
2013-04-07,1.85
2013-04-08,1.83
2013-04-09,1.77
2013-04-10,2.01
2013-04-11,2.18
2013-04-12,2.34
2013-04-13,2.25
2013-04-14,1.92
2013-04-15,1.82
2013-04-16,1.75
2013-04-17,1.68
2013-04-18,1.62
2013-04-19,1.67
2013-04-20,2.68
2013-04-21,1.88
2013-04-22,1.73
2013-04-23,1.71
2013-04-24,1.68
2013-04-25,1.64
2013-04-26,1.58
2013-04-27,1.55
2013-04-28,1.54
2013-04-29,1.5
2013-04-30,1.47
2013-05-01,1.44
2013-05-02,1.42
2013-05-03,1.41
2013-05-04,1.4
2013-05-05,1.36
2013-05-06,1.35
2013-05-07,1.33
2013-05-08,1.46
2013-05-09,1.81
2013-05-10,1.63
2013-05-11,1.45
2013-05-12,1.44
2013-05-13,1.29
2013-05-14,1.2
2013-05-15,1.19
2013-05-16,1.17
2013-05-17,1.1
2013-05-18,1.07
2013-05-19,1.09
2013-05-20,1.2
2013-05-21,1.38
2013-05-22,1.71
2013-05-23,1.42
2013-05-24,2.44
2013-05-25,2.3
2013-05-26,1.62
2013-05-27,1.36
2013-05-28,1.25
2013-05-29,1.51
2013-05-30,2.19
2013-05-31,1.33
2013-06-01,1.14
2013-06-02,1.04
2013-06-03,1.48
2013-06-04,1.29
2013-06-05,1.08
2013-06-06,1.04
2013-06-07,5.08
2013-06-08,8.12
2013-06-09,2.86
2013-06-10,2.72
2013-06-11,6.66
2013-06-12,3.91
2013-06-13,3.53
2013-06-14,8.24
2013-06-15,3.88
2013-06-16,3.39
2013-06-17,3.04
2013-06-18,3.09
2013-06-19,3.21
2013-06-20,2.58
2013-06-21,2.36
2013-06-22,2.2
2013-06-23,2.08
2013-06-24,2.04
2013-06-25,2.14
2013-06-26,1.89
2013-06-27,1.94
2013-06-28,2.19
2013-06-29,1.88
2013-06-30,1.79
2013-07-01,1.9
2013-07-02,1.89
2013-07-03,1.69
2013-07-04,1.55
2013-07-05,1.46
2013-07-06,1.4
2013-07-07,1.36
2013-07-08,1.32
2013-07-09,2.46
2013-07-10,2.15
2013-07-11,2.21
2013-07-12,1.81
2013-07-13,1.7
2013-07-14,1.6
2013-07-15,1.44
2013-07-16,1.34
2013-07-17,1.28
2013-07-18,1.22
2013-07-19,1.16
2013-07-20,1.23
2013-07-21,1.39
2013-07-22,1.24
2013-07-23,3.58
2013-07-24,1.8
2013-07-25,1.57
2013-07-26,2.14
2013-07-27,1.65
2013-07-28,1.41
2013-07-29,1.35
2013-07-30,1.27
2013-07-31,1.21
2013-08-01,1.19
2013-08-02,1.43
2013-08-03,1.27
2013-08-04,1.2
2013-08-05,1.13
2013-08-06,1.07
2013-08-07,1.06
2013-08-08,1.08
2013-08-09,2.32
2013-08-10,1.42
2013-08-11,0.82
2013-08-12,0.67
2013-08-13,0.69
2013-08-14,0.65
2013-08-15,0.58
2013-08-16,0.54
2013-08-17,0.53
2013-08-18,0.52
2013-08-19,0.51
2013-08-20,0.47
2013-08-21,0.45
2013-08-22,0.45
2013-08-23,0.45
2013-08-24,0.42
2013-08-25,0.41
2013-08-26,0.4
2013-08-27,0.96
2013-08-28,0.56
2013-08-29,0.48
2013-08-30,0.45
2013-08-31,0.44
2013-09-01,0.52
2013-09-02,0.9
2013-09-03,0.7
2013-09-04,0.59
2013-09-05,0.47
2013-09-06,0.43
2013-09-07,0.43
2013-09-08,0.39
2013-09-09,0.35
2013-09-10,0.37
2013-09-11,0.37
2013-09-12,0.4
2013-09-13,0.61
2013-09-14,0.44
2013-09-15,0.39
2013-09-16,0.4
2013-09-17,0.39
2013-09-18,0.35
2013-09-19,0.34
2013-09-20,0.32
2013-09-21,0.32
2013-09-22,0.84
2013-09-23,0.49
2013-09-24,0.42
2013-09-25,0.39
2013-09-26,0.37
2013-09-27,0.37
2013-09-28,0.35
2013-09-29,0.35
2013-09-30,0.35
2013-10-01,0.32
2013-10-02,0.32
2013-10-03,0.31
2013-10-04,0.33
2013-10-05,0.37
2013-10-06,0.4
2013-10-07,0.46
2013-10-08,0.5
2013-10-09,0.47
2013-10-10,0.46
2013-10-11,0.48
2013-10-12,0.48
2013-10-13,0.48
2013-10-14,0.48
2013-10-15,0.48
2013-10-16,0.49
2013-10-17,0.5
2013-10-18,0.52
2013-10-19,0.49
2013-10-20,0.48
2013-10-21,0.49
2013-10-22,0.49
2013-10-23,0.53
2013-10-24,0.53
2013-10-25,0.53
2013-10-26,0.76
2013-10-27,0.55
2013-10-28,0.36
2013-10-29,0.46
2013-10-30,0.6
2013-10-31,0.35
2013-11-01,0.44
2013-11-02,0.47
2013-11-03,0.49
2013-11-04,0.52
2013-11-05,0.53
2013-11-06,0.51
2013-11-07,0.54
2013-11-08,0.55
2013-11-09,0.56
2013-11-10,0.59
2013-11-11,0.52
2013-11-12,0.53
2013-11-13,0.53
2013-11-14,0.49
2013-11-15,0.49
2013-11-16,0.49
2013-11-17,0.47
2013-11-18,0.72
2013-11-19,0.59
2013-11-20,0.53
2013-11-21,0.49
2013-11-22,0.55
2013-11-23,0.54
2013-11-24,0.51
2013-11-25,0.49
2013-11-26,0.5
2013-11-27,4.85
2013-11-28,1.71
2013-11-29,1.08
2013-11-30,0.93
2013-12-01,0.98
2013-12-02,0.96
2013-12-03,0.85
2013-12-04,0.8
2013-12-05,0.77
2013-12-06,0.81
2013-12-07,1.42
2013-12-08,0.86
2013-12-09,1.05
2013-12-10,1.04
2013-12-11,0.88
2013-12-12,0.8
2013-12-13,0.77
2013-12-14,0.74
2013-12-15,1.08
2013-12-16,0.88
2013-12-17,0.78
2013-12-18,0.78
2013-12-19,0.77
2013-12-20,0.9
2013-12-21,1.21
2013-12-22,1.39
2013-12-23,1.39
2013-12-24,1.27
2013-12-25,0.95
2013-12-26,0.87
2013-12-27,0.84
2013-12-28,0.82
2013-12-29,1.47
2013-12-30,1.74
2013-12-31,1.07
2014-01-01,0.94
2014-01-02,0.95
2014-01-03,1.77
2014-01-04,0.78
2014-01-05,0.83
2014-01-06,2.23
2014-01-07,1.46
2014-01-08,1
2014-01-09,0.87
2014-01-10,0.93
2014-01-11,1.94
2014-01-12,2.46
2014-01-13,1.47
2014-01-14,2.02
2014-01-15,1.95
2014-01-16,1.12
2014-01-17,1.16
2014-01-18,1.48
2014-01-19,1.43
2014-01-20,1.29
2014-01-21,1.21
2014-01-22,1.19
2014-01-23,1.13
2014-01-24,1.12
2014-01-25,1.12
2014-01-26,1.09
2014-01-27,1.14
2014-01-28,1.03
2014-01-29,0.96
2014-01-30,0.91
2014-01-31,0.96
2014-02-01,1.02
2014-02-02,1.1
2014-02-03,1.08
2014-02-04,1.01
2014-02-05,1.04
2014-02-06,1.02
2014-02-07,0.96
2014-02-08,0.94
2014-02-09,0.95
2014-02-10,0.94
2014-02-11,0.88
2014-02-12,0.89
2014-02-13,0.96
2014-02-14,1.9
2014-02-15,1.31
2014-02-16,1.19
2014-02-17,1.1
2014-02-18,1.06
2014-02-19,1.17
2014-02-20,1.39
2014-02-21,1.82
2014-02-22,1.93
2014-02-23,1.66
2014-02-24,1.52
2014-02-25,1.33
2014-02-26,1.26
2014-02-27,1.21
2014-02-28,1.12
2014-03-01,1.1
2014-03-02,1.12
2014-03-03,1.1
2014-03-04,1.08
2014-03-05,1.02
2014-03-06,0.99
2014-03-07,0.98
2014-03-08,1.09
2014-03-09,1.17
2014-03-10,1.17
2014-03-11,1.38
2014-03-12,1.89
2014-03-13,2.42
2014-03-14,1.44
2014-03-15,1.74
2014-03-16,1.66
2014-03-17,1.43
2014-03-18,1.3
2014-03-19,1.35
2014-03-20,2.56
2014-03-21,1.73
2014-03-22,1.74
2014-03-23,1.44
2014-03-24,1.43
2014-03-25,1.42
2014-03-26,1.31
2014-03-27,1.3
2014-03-28,1.55
2014-03-29,1.66
2014-03-30,10
2014-03-31,4.04
2014-04-01,2.91
2014-04-02,2.77
2014-04-03,2.47
2014-04-04,2.58
2014-04-05,2.44
2014-04-06,2.37
2014-04-07,1.99
2014-04-08,3.58
2014-04-09,2.27
2014-04-10,1.98
2014-04-11,2.35
2014-04-12,2.12
2014-04-13,1.8
2014-04-14,1.86
2014-04-15,4.48
2014-04-16,5.07
2014-04-17,2.66
2014-04-18,2.59
2014-04-19,2.31
2014-04-20,2.25
2014-04-21,2.18
2014-04-22,2.38
2014-04-23,2.82
2014-04-24,2.26
2014-04-25,2.19
2014-04-26,2.36
2014-04-27,2.24
2014-04-28,2.01
2014-04-29,2.08
2014-04-30,2.37
2014-05-01,5.43
2014-05-02,2.82
2014-05-03,2.29
2014-05-04,2.43
2014-05-05,2.11
2014-05-06,2.02
2014-05-07,1.9
2014-05-08,1.86
2014-05-09,1.85
2014-05-10,1.87
2014-05-11,1.76
2014-05-12,1.62
2014-05-13,1.67
2014-05-14,1.43
2014-05-15,1.59
2014-05-16,1.67
2014-05-17,2.46
2014-05-18,1.74
2014-05-19,1.48
2014-05-20,1.37
2014-05-21,1.36
2014-05-22,1.5
2014-05-23,1.43
2014-05-24,1.4
2014-05-25,1.38
2014-05-26,1.31
2014-05-27,1.23
2014-05-28,1.23
2014-05-29,1.35
2014-05-30,1.14
2014-05-31,1.14
2014-06-01,1.02
2014-06-02,0.96
2014-06-03,0.93
2014-06-04,1.13
2014-06-05,1.31
2014-06-06,1.38
2014-06-07,0.88
2014-06-08,0.8
2014-06-09,0.87
2014-06-10,1
2014-06-11,1.05
2014-06-12,0.81
2014-06-13,2.79
2014-06-14,1.43
2014-06-15,0.98
2014-06-16,0.81
2014-06-17,0.69
2014-06-18,0.63
2014-06-19,0.63
2014-06-20,0.58
2014-06-21,0.53
2014-06-22,0.51
2014-06-23,0.49
2014-06-24,0.45
2014-06-25,0.44
2014-06-26,0.45
2014-06-27,0.41
2014-06-28,0.37
2014-06-29,0.34
2014-06-30,0.34
2014-07-01,0.33
2014-07-02,0.32
2014-07-03,0.29
2014-07-04,1.3
2014-07-05,1.03
2014-07-06,0.48
2014-07-07,0.43
2014-07-08,0.35
2014-07-09,0.35
2014-07-10,0.3
2014-07-11,0.29
2014-07-12,0.28
2014-07-13,0.26
2014-07-14,0.3
2014-07-15,0.43
2014-07-16,0.86
2014-07-17,0.52
2014-07-18,0.37
2014-07-19,0.34
2014-07-20,0.31
2014-07-21,0.28
2014-07-22,0.31
2014-07-23,0.21
2014-07-24,0.27
2014-07-25,0.24
2014-07-26,0.22
2014-07-27,0.37
2014-07-28,0.42
2014-07-29,0.23
2014-07-30,0.17
2014-07-31,0.16
2014-08-01,0.16
2014-08-02,0.47
2014-08-03,0.22
2014-08-04,0.2
2014-08-05,0.16
2014-08-06,0.14
2014-08-07,0.14
2014-08-08,0.35
2014-08-09,0.13
2014-08-10,0.38
2014-08-11,0.16
2014-08-12,0.16
2014-08-13,6.53
2014-08-14,1.11
2014-08-15,0.69
2014-08-16,0.44
2014-08-17,0.42
2014-08-18,0.41
2014-08-19,0.34
2014-08-20,0.56
2014-08-21,0.32
2014-08-22,0.35
2014-08-23,0.32
2014-08-24,0.31
2014-08-25,0.33
2014-08-26,0.3
2014-08-27,0.26
2014-08-28,0.24
2014-08-29,0.23
2014-08-30,0.24
2014-08-31,0.28
2014-09-01,0.36
2014-09-02,0.27
2014-09-03,0.26
2014-09-04,0.24
2014-09-05,0.38
2014-09-06,0.2
2014-09-07,0.36
2014-09-08,0.24
2014-09-09,0.32
2014-09-10,0.24
2014-09-11,0.22
2014-09-12,0.38
2014-09-13,0.25
2014-09-14,0.25
2014-09-15,0.23
2014-09-16,0.34
2014-09-17,0.24
2014-09-18,0.2
2014-09-19,0.2
2014-09-20,0.22
2014-09-21,0.23
2014-09-22,0.24
2014-09-23,0.22
2014-09-24,0.21
2014-09-25,0.22
2014-09-26,0.27
2014-09-27,0.22
2014-09-28,0.2
2014-09-29,0.22
2014-09-30,0.28
2014-10-01,0.42
2014-10-02,0.62
2014-10-03,0.47
2014-10-04,0.59
2014-10-05,0.83
2014-10-06,0.47
2014-10-07,0.44
2014-10-08,0.48
2014-10-09,0.47
2014-10-10,0.48
2014-10-11,0.59
2014-10-12,0.72
2014-10-13,0.4
