"Date","Qobs"
2015-11-01,4.43
2015-11-02,3.17
2015-11-03,2.15
2015-11-04,1.28
2015-11-05,1.32
2015-11-06,1.6
2015-11-07,1.67
2015-11-08,1.58
2015-11-09,1.25
2015-11-10,4.92
2015-11-11,2.78
2015-11-12,2.32
2015-11-13,2.5
2015-11-14,2.11
2015-11-15,1.77
2015-11-16,1.66
2015-11-17,1.5
2015-11-18,1.43
2015-11-19,1.19
2015-11-20,9.1
2015-11-21,13.9
2015-11-22,9.95
2015-11-23,7.77
2015-11-24,5.23
2015-11-25,3.97
2015-11-26,3.45
2015-11-27,3.3
2015-11-28,3.36
2015-11-29,3.43
2015-11-30,2.73
2015-12-01,2.61
2015-12-02,3.84
2015-12-03,4.12
2015-12-04,3.9
2015-12-05,3.75
2015-12-06,3.4
2015-12-07,3.15
2015-12-08,2.75
2015-12-09,2.93
2015-12-10,3.26
2015-12-11,3.06
2015-12-12,2.74
2015-12-13,2.74
2015-12-14,2.86
2015-12-15,6.95
2015-12-16,6.97
2015-12-17,9.61
2015-12-18,18.2
2015-12-19,16.2
2015-12-20,9.94
2015-12-21,8.62
2015-12-22,8.84
2015-12-23,10.2
2015-12-24,37.4
2015-12-25,42.9
2015-12-26,22.2
2015-12-27,17.7
2015-12-28,10.8
2015-12-29,12.4
2015-12-30,13.2
2015-12-31,17.1
2016-01-01,21.8
2016-01-02,17.7
2016-01-03,12.7
2016-01-04,9.75
2016-01-05,7.2
2016-01-06,5.98
2016-01-07,5.46
2016-01-08,5.09
2016-01-09,5.38
2016-01-10,29.7
2016-01-11,102
2016-01-12,57.3
2016-01-13,32.5
2016-01-14,21.8
2016-01-15,16.5
2016-01-16,29.3
2016-01-17,56.5
2016-01-18,37.2
2016-01-19,23.5
2016-01-20,17
2016-01-21,13.7
2016-01-22,11.5
2016-01-23,11.6
2016-01-24,12.5
2016-01-25,10.2
2016-01-26,10.7
2016-01-27,16
2016-01-28,19.7
2016-01-29,19.1
2016-01-30,16.6
2016-01-31,15.2
2016-02-01,17
2016-02-02,14.6
2016-02-03,18.3
2016-02-04,60.2
2016-02-05,72.5
2016-02-06,51.3
2016-02-07,35.8
2016-02-08,31.6
2016-02-09,28.9
2016-02-10,26.2
2016-02-11,22.2
2016-02-12,18
2016-02-13,16.3
2016-02-14,15.4
2016-02-15,13.8
2016-02-16,42.3
2016-02-17,181
2016-02-18,83
2016-02-19,44.3
2016-02-20,31.8
2016-02-21,28.1
2016-02-22,24.1
2016-02-23,19.1
2016-02-24,22.7
2016-02-25,96
2016-02-26,96.2
2016-02-27,50.2
2016-02-28,32.4
2016-02-29,25.3
2016-03-01,20.8
2016-03-02,22.5
2016-03-03,28.7
2016-03-04,23.8
2016-03-05,18.4
2016-03-06,15.8
2016-03-07,14
2016-03-08,12.7
2016-03-09,11.8
2016-03-10,11.1
2016-03-11,11.5
2016-03-12,11.1
2016-03-13,10.5
2016-03-14,10.8
2016-03-15,22.5
2016-03-16,32.1
2016-03-17,26.9
2016-03-18,20.7
2016-03-19,16.3
2016-03-20,13.8
2016-03-21,13.6
2016-03-22,13.7
2016-03-23,13.6
2016-03-24,12.9
2016-03-25,12.2
2016-03-26,13
2016-03-27,10.3
2016-03-28,12
2016-03-29,18.3
2016-03-30,15.9
2016-03-31,12.9
2016-04-01,15
2016-04-02,20.9
2016-04-03,60.1
2016-04-04,49.6
2016-04-05,37.9
2016-04-06,28.5
2016-04-07,52.2
2016-04-08,209
2016-04-09,87
2016-04-10,47.6
2016-04-11,31
2016-04-12,27.3
2016-04-13,31
2016-04-14,27.1
2016-04-15,21
2016-04-16,17
2016-04-17,14.8
2016-04-18,12.9
2016-04-19,13.1
2016-04-20,11.9
2016-04-21,11.4
2016-04-22,11
2016-04-23,14
2016-04-24,15.1
2016-04-25,13.7
2016-04-26,13.2
2016-04-27,12.9
2016-04-28,11.5
2016-04-29,10.3
2016-04-30,9.1
2016-05-01,9.12
2016-05-02,11.3
2016-05-03,19.5
2016-05-04,21.6
2016-05-05,32.9
2016-05-06,32.2
2016-05-07,28.8
2016-05-08,26
2016-05-09,20.2
2016-05-10,16.6
2016-05-11,13.8
2016-05-12,10.5
2016-05-13,10.1
2016-05-14,11
2016-05-15,10.4
2016-05-16,8.82
2016-05-17,7.36
2016-05-18,6.81
2016-05-19,6.92
2016-05-20,7.32
2016-05-21,6.67
2016-05-22,6.67
2016-05-23,6.72
2016-05-24,6.49
2016-05-25,6.13
2016-05-26,5.31
2016-05-27,4.59
2016-05-28,4.05
2016-05-29,3.5
2016-05-30,16
2016-05-31,24.4
2016-06-01,15.3
2016-06-02,8.58
2016-06-03,6.37
2016-06-04,5.62
2016-06-05,6.91
2016-06-06,14
2016-06-07,13.6
2016-06-08,9.63
2016-06-09,6.84
2016-06-10,4.89
2016-06-11,4.39
2016-06-12,4.22
2016-06-13,3.23
2016-06-14,2.8
2016-06-15,2.41
2016-06-16,2.07
2016-06-17,1.8
2016-06-18,1.52
2016-06-19,1.33
2016-06-20,1.21
2016-06-21,1.25
2016-06-22,1.18
2016-06-23,1.16
2016-06-24,1.26
2016-06-25,1.18
2016-06-26,1.03
2016-06-27,0.89
2016-06-28,0.72
2016-06-29,0.75
2016-06-30,0.69
2016-07-01,0.63
2016-07-02,0.72
2016-07-03,0.59
2016-07-04,0.48
2016-07-05,1.24
2016-07-06,1.28
2016-07-07,1
2016-07-08,0.96
2016-07-09,1.43
2016-07-10,1.11
2016-07-11,1.02
2016-07-12,0.8
2016-07-13,0.53
2016-07-14,0.46
2016-07-15,0.47
2016-07-16,0.4
2016-07-17,0.35
2016-07-18,0.34
2016-07-19,0.29
2016-07-20,0.26
2016-07-21,0.22
2016-07-22,0.21
2016-07-23,0.68
2016-07-24,0.44
2016-07-25,0.33
2016-07-26,0.28
2016-07-27,0.26
2016-07-28,0.21
2016-07-29,0.2
2016-07-30,0.18
2016-07-31,0.16
2016-08-01,0.21
2016-08-02,0.36
2016-08-03,0.36
2016-08-04,0.29
2016-08-05,0.22
2016-08-06,0.15
2016-08-07,0.14
2016-08-08,0.11
2016-08-09,0.08
2016-08-10,0.12
2016-08-11,0.17
2016-08-12,9.86
2016-08-13,34.1
2016-08-14,46.7
2016-08-15,27.9
2016-08-16,11
2016-08-17,6.38
2016-08-18,4.06
2016-08-19,2.68
2016-08-20,2.29
2016-08-21,2.37
2016-08-22,4.27
2016-08-23,4.42
2016-08-24,3.75
2016-08-25,2.78
2016-08-26,2.38
2016-08-27,1.99
2016-08-28,1.46
2016-08-29,1.2
2016-08-30,1.01
2016-08-31,0.97
2016-09-01,2.08
2016-09-02,2.31
2016-09-03,1.77
2016-09-04,1.5
2016-09-05,1.3
2016-09-06,1.6
2016-09-07,2.56
2016-09-08,2.73
2016-09-09,2.06
2016-09-10,1.67
2016-09-11,1.45
2016-09-12,1.2
2016-09-13,1.07
2016-09-14,1.01
2016-09-15,0.87
2016-09-16,0.76
2016-09-17,0.79
2016-09-18,0.88
2016-09-19,1.12
2016-09-20,1.48
2016-09-21,1.33
2016-09-22,1.12
2016-09-23,0.96
2016-09-24,0.97
2016-09-25,0.85
2016-09-26,0.87
2016-09-27,1.28
2016-09-28,1.28
2016-09-29,1.05
2016-09-30,1.02
2016-10-01,2.91
2016-10-02,3.42
2016-10-03,2.84
2016-10-04,2.07
2016-10-05,1.66
2016-10-06,1.43
2016-10-07,1.27
2016-10-08,1.26
2016-10-09,5.52
2016-10-10,10.3
2016-10-11,8.62
2016-10-12,5.56
2016-10-13,3.98
2016-10-14,3.3
2016-10-15,2.6
2016-10-16,2.22
2016-10-17,2.21
2016-10-18,2.37
2016-10-19,2.19
2016-10-20,1.95
2016-10-21,13.1
2016-10-22,96.7
2016-10-23,71.6
2016-10-24,32.9
2016-10-25,18.5
2016-10-26,12.4
2016-10-27,11.1
2016-10-28,33.9
2016-10-29,48.1
2016-10-30,29
2016-10-31,26.8
2016-11-01,24.8
2016-11-02,19.1
2016-11-03,14.5
2016-11-04,11.7
2016-11-05,10.5
2016-11-06,10.4
2016-11-07,9.47
2016-11-08,9
2016-11-09,8.87
2016-11-10,8.84
2016-11-11,7.95
2016-11-12,7.11
2016-11-13,6.66
2016-11-14,6.44
2016-11-15,12.2
2016-11-16,42.4
2016-11-17,39.7
2016-11-18,22.8
2016-11-19,16.1
2016-11-20,14.3
2016-11-21,14
2016-11-22,12.4
2016-11-23,10.3
2016-11-24,9.2
2016-11-25,9.12
2016-11-26,9.07
2016-11-27,8.83
2016-11-28,8.2
2016-11-29,11.4
2016-11-30,35.6
2016-12-01,57.1
2016-12-02,48.9
2016-12-03,28.6
2016-12-04,19.1
2016-12-05,15.2
2016-12-06,13.5
2016-12-07,13.4
2016-12-08,13.1
2016-12-09,12.4
2016-12-10,10.1
2016-12-11,8.35
2016-12-12,11.5
2016-12-13,18.7
2016-12-14,17.5
2016-12-15,13.2
2016-12-16,11.3
2016-12-17,10.4
2016-12-18,15.2
2016-12-19,28.2
2016-12-20,19.5
2016-12-21,13.4
2016-12-22,11
2016-12-23,9.74
2016-12-24,12.9
2016-12-25,23.1
2016-12-26,17.8
2016-12-27,17.8
2016-12-28,17.3
2016-12-29,17.5
2016-12-30,39.5
2016-12-31,34.4
2017-01-01,24.9
2017-01-02,21.1
2017-01-03,21.8
2017-01-04,47.8
2017-01-05,41.4
2017-01-06,24
2017-01-07,18.9
2017-01-08,18.9
2017-01-09,18.9
2017-01-10,19.7
2017-01-11,24.1
2017-01-12,62.7
2017-01-13,57.5
2017-01-14,30.2
2017-01-15,19.6
2017-01-16,14
2017-01-17,12.1
2017-01-18,16.2
2017-01-19,20.2
2017-01-20,16.7
2017-01-21,13.1
2017-01-22,11.2
2017-01-23,10.3
2017-01-24,39.8
2017-01-25,105
2017-01-26,67.6
2017-01-27,40.7
2017-01-28,28.3
2017-01-29,21.8
2017-01-30,17.8
2017-01-31,14.8
2017-02-01,13.7
2017-02-02,13.1
2017-02-03,11.8
2017-02-04,10.6
2017-02-05,10.1
2017-02-06,9.99
2017-02-07,10.8
2017-02-08,14.6
2017-02-09,21.1
2017-02-10,46.3
2017-02-11,25.3
2017-02-12,16.8
2017-02-13,16.1
2017-02-14,14.8
2017-02-15,14.3
2017-02-16,15.4
2017-02-17,14.9
2017-02-18,14.5
2017-02-19,18.8
2017-02-20,28.4
2017-02-21,29.3
2017-02-22,25.9
2017-02-23,31.3
2017-02-24,46.8
2017-02-25,42.9
2017-02-26,37.3
2017-02-27,30.1
2017-02-28,22.9
2017-03-01,20.8
2017-03-02,19.7
2017-03-03,17
2017-03-04,14.5
2017-03-05,12
2017-03-06,11.1
2017-03-07,11.5
2017-03-08,15.3
2017-03-09,18.1
2017-03-10,17.4
2017-03-11,15
2017-03-12,12.3
2017-03-13,10.9
2017-03-14,16.1
2017-03-15,18.9
2017-03-16,18.1
2017-03-17,16.4
2017-03-18,15.7
2017-03-19,15.4
2017-03-20,16.5
2017-03-21,22.2
2017-03-22,30.7
2017-03-23,26.5
2017-03-24,21.4
2017-03-25,20.6
2017-03-26,24
2017-03-27,29.2
2017-03-28,47.9
2017-03-29,59.4
2017-03-30,49.2
2017-03-31,36
2017-04-01,155
2017-04-02,158
2017-04-03,65.1
2017-04-04,64.2
2017-04-05,94.4
2017-04-06,66.8
2017-04-07,96.8
2017-04-08,63.8
2017-04-09,39.2
2017-04-10,27.9
2017-04-11,22.4
2017-04-12,19.1
2017-04-13,16.7
2017-04-14,14.5
2017-04-15,13
2017-04-16,12.3
2017-04-17,11.8
2017-04-18,10.9
2017-04-19,10.2
2017-04-20,10.3
2017-04-21,13
2017-04-22,17.2
2017-04-23,16.3
2017-04-24,13.4
2017-04-25,13.3
2017-04-26,38.6
2017-04-27,60.5
2017-04-28,36.8
2017-04-29,24
2017-04-30,18.4
2017-05-01,14.6
2017-05-02,16
2017-05-03,18.7
2017-05-04,14.8
2017-05-05,30.4
2017-05-06,147
2017-05-07,88.5
2017-05-08,50.3
2017-05-09,29.5
2017-05-10,22.3
2017-05-11,17.6
2017-05-12,14.6
2017-05-13,12.4
2017-05-14,106
2017-05-15,127
2017-05-16,63.9
2017-05-17,30.8
2017-05-18,12.2
2017-05-19,16.1
2017-05-20,10
2017-05-21,14
2017-05-22,12.8
2017-05-23,13.9
2017-05-24,13.9
2017-05-25,14.3
2017-05-26,52.3
2017-05-27,76.3
2017-05-28,38.6
2017-05-29,23.5
2017-05-30,17.6
2017-05-31,15.1
2017-06-01,13.8
2017-06-02,12.1
2017-06-03,10.9
2017-06-04,9.95
2017-06-05,10.3
2017-06-06,30.2
2017-06-07,66.3
2017-06-08,42
2017-06-09,23.3
2017-06-10,14.9
2017-06-11,11.1
2017-06-12,9.36
2017-06-13,7.96
2017-06-14,6.69
2017-06-15,5.84
2017-06-16,19.4
2017-06-17,83.4
2017-06-18,54.7
2017-06-19,28.5
2017-06-20,28.4
2017-06-21,24.9
2017-06-22,15.6
2017-06-23,11.8
2017-06-24,13
2017-06-25,12.9
2017-06-26,11.6
2017-06-27,9.42
2017-06-28,8.5
2017-06-29,7.57
2017-06-30,7.3
2017-07-01,7.67
2017-07-02,6.4
2017-07-03,5
2017-07-04,4.38
2017-07-05,3.85
2017-07-06,3.26
2017-07-07,7.35
2017-07-08,9.47
2017-07-09,9.19
2017-07-10,6.62
2017-07-11,9.29
2017-07-12,12.3
2017-07-13,16.8
2017-07-14,38
2017-07-15,30.8
2017-07-16,17.6
2017-07-17,11.4
2017-07-18,11
2017-07-19,26.7
2017-07-20,28.3
2017-07-21,18.4
2017-07-22,11.8
2017-07-23,8.91
2017-07-24,8.75
2017-07-25,9.37
2017-07-26,9.56
2017-07-27,9.1
2017-07-28,8.11
2017-07-29,6.95
2017-07-30,6.76
2017-07-31,5.74
2017-08-01,4.3
2017-08-02,3.83
2017-08-03,4.21
2017-08-04,3.69
2017-08-05,4.07
2017-08-06,3.45
2017-08-07,2.94
2017-08-08,3.07
2017-08-09,2.73
2017-08-10,2.37
2017-08-11,2.12
2017-08-12,3.43
2017-08-13,3.37
2017-08-14,1.96
2017-08-15,1.82
2017-08-16,1.67
2017-08-17,1.42
2017-08-18,1.27
2017-08-19,1.33
2017-08-20,1.19
2017-08-21,1.06
2017-08-22,1.06
2017-08-23,1.03
2017-08-24,0.85
2017-08-25,0.84
2017-08-26,0.68
2017-08-27,0.62
2017-08-28,0.55
2017-08-29,0.55
2017-08-30,0.81
2017-08-31,0.78
2017-09-01,0.68
2017-09-02,0.53
2017-09-03,0.69
2017-09-04,0.9
2017-09-05,0.86
2017-09-06,1.17
2017-09-07,7.76
2017-09-08,5.91
2017-09-09,4.39
2017-09-10,3.02
2017-09-11,2.33
2017-09-12,1.85
2017-09-13,1.52
2017-09-14,1.3
2017-09-15,1.14
2017-09-16,1.02
2017-09-17,0.98
2017-09-18,1.13
2017-09-19,0.83
2017-09-20,1.14
2017-09-21,1.34
2017-09-22,1.11
2017-09-23,1.09
2017-09-24,0.94
2017-09-25,0.82
2017-09-26,0.73
2017-09-27,0.64
2017-09-28,0.65
2017-09-29,1.01
2017-09-30,0.44
2017-10-01,0.39
2017-10-02,0.33
2017-10-03,0.32
2017-10-04,0.34
2017-10-05,0.36
2017-10-06,0.34
2017-10-07,0.32
2017-10-08,0.49
2017-10-09,0.73
2017-10-10,0.94
2017-10-11,0.79
2017-10-12,0.72
2017-10-13,0.6
2017-10-14,0.63
2017-10-15,0.83
2017-10-16,1.19
2017-10-17,0.66
2017-10-18,0.56
2017-10-19,0.57
2017-10-20,0.61
2017-10-21,0.62
2017-10-22,0.96
2017-10-23,1.21
2017-10-24,0.82
2017-10-25,4.86
2017-10-26,16.5
2017-10-27,22.9
2017-10-28,12.2
2017-10-29,12
2017-10-30,312
2017-10-31,144
2017-11-01,52.8
2017-11-02,29.5
2017-11-03,20.9
2017-11-04,16.1
2017-11-05,12.8
2017-11-06,10.4
2017-11-07,9.85
2017-11-08,9.65
2017-11-09,9.84
2017-11-10,9.38
2017-11-11,7.9
2017-11-12,7.21
2017-11-13,7.12
2017-11-14,7.33
2017-11-15,6.94
2017-11-16,8.1
2017-11-17,12
2017-11-18,13
2017-11-19,15
2017-11-20,21.7
2017-11-21,17.3
2017-11-22,17.7
2017-11-23,33.2
2017-11-24,28.4
2017-11-25,19
2017-11-26,14.5
2017-11-27,11.9
2017-11-28,10.2
2017-11-29,9.28
2017-11-30,8.54
2017-12-01,8.36
2017-12-02,7.93
2017-12-03,7.55
2017-12-04,7.31
2017-12-05,7.42
2017-12-06,23.5
2017-12-07,38.4
2017-12-08,24.8
2017-12-09,17.6
2017-12-10,15.8
2017-12-11,13.8
2017-12-12,13.6
2017-12-13,18.7
2017-12-14,18.6
2017-12-15,13.9
2017-12-16,11.1
2017-12-17,9.86
2017-12-18,9.07
2017-12-19,9.34
2017-12-20,11.3
2017-12-21,11.9
2017-12-22,10.4
2017-12-23,11.4
2017-12-24,21.8
2017-12-25,27.5
2017-12-26,28
2017-12-27,25
2017-12-28,20.9
2017-12-29,16.7
2017-12-30,14.3
2017-12-31,14.3
2018-01-01,15.1
2018-01-02,13.8
2018-01-03,11
2018-01-04,8.68
2018-01-05,7.94
2018-01-06,6.52
2018-01-07,6.34
2018-01-08,6.57
2018-01-09,6.93
2018-01-10,6.76
2018-01-11,7.51
2018-01-12,45.7
2018-01-13,370
2018-01-14,172
2018-01-15,70.3
2018-01-16,41.5
2018-01-17,26.3
2018-01-18,22.3
2018-01-19,18.7
2018-01-20,16.5
2018-01-21,15.9
2018-01-22,15.7
2018-01-23,34.2
2018-01-24,105
2018-01-25,60.4
2018-01-26,36.8
2018-01-27,23.3
2018-01-28,22.4
2018-01-29,23
2018-01-30,19.9
2018-01-31,17
2018-02-01,15
2018-02-02,18
2018-02-03,17.5
2018-02-04,14.5
2018-02-05,38.3
2018-02-06,57.2
2018-02-07,44.8
2018-02-08,42.8
2018-02-09,47.6
2018-02-10,27.3
2018-02-11,51.7
2018-02-12,129
2018-02-13,72.2
2018-02-14,42.6
2018-02-15,32.5
2018-02-16,29.7
2018-02-17,27.5
2018-02-18,25.1
2018-02-19,24.3
2018-02-20,36.6
2018-02-21,45.9
2018-02-22,33
2018-02-23,26.8
2018-02-24,28.6
2018-02-25,41
2018-02-26,70.5
2018-02-27,48.6
2018-02-28,32.2
2018-03-01,25.5
2018-03-02,66.2
2018-03-03,365
2018-03-04,113
2018-03-05,61.9
2018-03-06,44
2018-03-07,35.6
2018-03-08,46.5
2018-03-09,48.1
2018-03-10,38
2018-03-11,31.3
2018-03-12,29.3
2018-03-13,32.9
2018-03-14,35.5
2018-03-15,32.9
2018-03-16,29.7
2018-03-17,26.1
2018-03-18,23.1
2018-03-19,20.6
2018-03-20,18.5
2018-03-21,17.5
2018-03-22,17.6
2018-03-23,19
2018-03-24,21.5
2018-03-25,24.4
2018-03-26,23.6
2018-03-27,21
2018-03-28,20.4
2018-03-29,20.6
2018-03-30,19.9
2018-03-31,17.7
2018-04-01,14.9
2018-04-02,14.1
2018-04-03,17.4
2018-04-04,34.3
2018-04-05,61.4
2018-04-06,43.6
2018-04-07,35.2
2018-04-08,28.3
2018-04-09,21.8
2018-04-10,18
2018-04-11,16.2
2018-04-12,15
2018-04-13,13.6
2018-04-14,13
2018-04-15,12.1
2018-04-16,39.4
2018-04-17,176
2018-04-18,75
2018-04-19,48.4
2018-04-20,45.1
2018-04-21,32.6
2018-04-22,23.9
2018-04-23,19.1
2018-04-24,15.6
2018-04-25,20.2
2018-04-26,53.9
2018-04-27,55
2018-04-28,47.8
2018-04-29,37
2018-04-30,27.5
2018-05-01,22.9
2018-05-02,19.3
2018-05-03,15.6
2018-05-04,13.6
2018-05-05,13.5
2018-05-06,12.3
2018-05-07,14.8
2018-05-08,14.8
2018-05-09,12.1
2018-05-10,10.8
2018-05-11,9.54
2018-05-12,9.18
2018-05-13,9.77
2018-05-14,8.39
2018-05-15,8.76
2018-05-16,13.7
2018-05-17,17.2
2018-05-18,15.6
2018-05-19,13.1
2018-05-20,16
2018-05-21,18.4
2018-05-22,13.8
2018-05-23,11.2
2018-05-24,9.12
2018-05-25,7.47
2018-05-26,6.26
2018-05-27,5.79
2018-05-28,5.95
2018-05-29,5.5
2018-05-30,5.07
2018-05-31,4.44
2018-06-01,3.59
2018-06-02,3.88
2018-06-03,4.36
2018-06-04,7.96
2018-06-05,9.74
2018-06-06,12
2018-06-07,9.33
2018-06-08,6.8
2018-06-09,5.3
2018-06-10,4.47
2018-06-11,3.69
2018-06-12,3.1
2018-06-13,2.8
2018-06-14,2.55
2018-06-15,2.36
2018-06-16,2.34
2018-06-17,1.94
2018-06-18,1.74
2018-06-19,2.56
2018-06-20,2.11
2018-06-21,1.79
2018-06-22,1.42
2018-06-23,1.22
2018-06-24,1.56
2018-06-25,2.26
2018-06-26,1.63
2018-06-27,1.34
2018-06-28,3.97
2018-06-29,6.06
2018-06-30,4.62
2018-07-01,3.03
2018-07-02,2.13
2018-07-03,1.63
2018-07-04,1.33
2018-07-05,1.09
2018-07-06,1.37
2018-07-07,1.33
2018-07-08,1.02
2018-07-09,0.85
2018-07-10,0.72
2018-07-11,0.67
2018-07-12,0.58
2018-07-13,0.51
2018-07-14,0.49
2018-07-15,0.49
2018-07-16,0.45
2018-07-17,0.59
2018-07-18,1.2
2018-07-19,0.82
2018-07-20,0.65
2018-07-21,0.52
2018-07-22,0.96
2018-07-23,1.34
2018-07-24,1
2018-07-25,0.88
2018-07-26,3.11
2018-07-27,3.06
2018-07-28,2.19
2018-07-29,1.49
2018-07-30,1.06
2018-07-31,0.88
2018-08-01,0.74
2018-08-02,0.72
2018-08-03,0.69
2018-08-04,3.01
2018-08-05,3.41
2018-08-06,2.2
2018-08-07,1.53
2018-08-08,1.17
2018-08-09,2.81
2018-08-10,1.87
2018-08-11,2.07
2018-08-12,2.64
2018-08-13,7.83
2018-08-14,15.1
2018-08-15,10.2
2018-08-16,5.25
2018-08-17,3.33
2018-08-18,3.2
2018-08-19,3.78
2018-08-20,2.99
2018-08-21,2.25
2018-08-22,2.19
2018-08-23,1.83
2018-08-24,1.53
2018-08-25,2.14
2018-08-26,1.62
2018-08-27,1.27
2018-08-28,1.09
2018-08-29,0.92
2018-08-30,0.8
2018-08-31,0.69
2018-09-01,0.62
2018-09-02,0.54
2018-09-03,0.5
2018-09-04,0.48
2018-09-05,0.46
2018-09-06,0.49
2018-09-07,0.72
2018-09-08,0.62
2018-09-09,0.57
2018-09-10,0.63
2018-09-11,2.09
2018-09-12,3.01
2018-09-13,15.7
2018-09-14,21.8
2018-09-15,10.7
2018-09-16,5.88
2018-09-17,3.83
2018-09-18,9.81
2018-09-19,22.7
2018-09-20,17.1
2018-09-21,8.87
2018-09-22,5.75
2018-09-23,4.12
2018-09-24,3.55
2018-09-25,12.8
2018-09-26,135
2018-09-27,112
2018-09-28,60.7
2018-09-29,39.1
2018-09-30,24.8
2018-10-01,15
2018-10-02,14.3
2018-10-03,67.2
2018-10-04,69.1
2018-10-05,35.4
2018-10-06,21.6
2018-10-07,15.1
2018-10-08,12.3
2018-10-09,10.4
2018-10-10,9.74
2018-10-11,15.1
2018-10-12,94.7
2018-10-13,104
2018-10-14,52.9
2018-10-15,32.1
2018-10-16,26.6
2018-10-17,24.8
2018-10-18,20.3
2018-10-19,16.3
2018-10-20,13.9
2018-10-21,13.1
2018-10-22,12.1
2018-10-23,14.2
2018-10-24,18.1
2018-10-25,19.4
2018-10-26,15.7
2018-10-27,23.8
2018-10-28,57.1
2018-10-29,59.6
2018-10-30,57
2018-10-31,39.2
2018-11-01,29.1
2018-11-02,26.1
2018-11-03,66.4
2018-11-04,104
2018-11-05,59.3
2018-11-06,52.8
2018-11-07,68
2018-11-08,60.1
2018-11-09,51.7
2018-11-10,80.9
2018-11-11,75.6
2018-11-12,58.6
2018-11-13,74.8
2018-11-14,101
2018-11-15,69
2018-11-16,65.7
2018-11-17,69.9
2018-11-18,64
2018-11-19,59.9
2018-11-20,60.2
2018-11-21,63.8
2018-11-22,58.4
2018-11-23,51.5
2018-11-24,49
2018-11-25,65
2018-11-26,78
2018-11-27,95.1
2018-11-28,84.6
2018-11-29,66.5
2018-11-30,58.3
2018-12-01,53.1
2018-12-02,57
2018-12-03,71
2018-12-04,62
2018-12-05,53.3
2018-12-06,47.6
2018-12-07,44.3
2018-12-08,41.3
2018-12-09,38.7
2018-12-10,37.2
2018-12-11,35.7
2018-12-12,34.9
2018-12-13,33.7
2018-12-14,32.9
2018-12-15,33.8
2018-12-16,35.3
2018-12-17,44.9
2018-12-18,47.7
2018-12-19,39.6
2018-12-20,35.1
2018-12-21,49.3
2018-12-22,95.6
2018-12-23,65
2018-12-24,50
2018-12-25,42.6
2018-12-26,37.5
2018-12-27,34.4
2018-12-28,36.6
2018-12-29,55.7
2018-12-30,49.8
2018-12-31,40
2019-01-01,54.1
2019-01-02,56.8
2019-01-03,42.9
2019-01-04,36.8
2019-01-05,40.7
2019-01-06,72.6
2019-01-07,51.9
2019-01-08,39.3
2019-01-09,36.4
2019-01-10,34.8
2019-01-11,31
2019-01-12,26.9
2019-01-13,24.6
2019-01-14,23.3
2019-01-15,22.4
2019-01-16,21.6
2019-01-17,20.9
2019-01-18,20.2
2019-01-19,19.8
2019-01-20,25.7
2019-01-21,53.4
2019-01-22,68.7
2019-01-23,58
2019-01-24,50.7
2019-01-25,107
2019-01-26,51.6
2019-01-27,35.9
2019-01-28,28.4
2019-01-29,26.2
2019-01-30,24.1
2019-01-31,38.7
2019-02-01,57.5
2019-02-02,60.7
2019-02-03,26.8
2019-02-04,17.3
2019-02-05,18
2019-02-06,18.6
2019-02-07,22.1
2019-02-08,25.9
2019-02-09,25.4
2019-02-10,22.3
2019-02-11,20.6
2019-02-12,20.2
2019-02-13,23.1
2019-02-14,26
2019-02-15,24.8
2019-02-16,27.6
2019-02-17,26.7
2019-02-18,24.4
2019-02-19,22.7
2019-02-20,21.1
2019-02-21,21.5
2019-02-22,23
2019-02-23,23
2019-02-24,25.2
2019-02-25,35.7
2019-02-26,31.8
2019-02-27,27.7
2019-02-28,23.6
2019-03-01,22.3
2019-03-02,22.1
2019-03-03,22
2019-03-04,22.5
2019-03-05,22.7
2019-03-06,22
2019-03-07,21.1
2019-03-08,20.7
2019-03-09,20.6
2019-03-10,21.7
2019-03-11,25.6
2019-03-12,28.7
2019-03-13,28.1
2019-03-14,27.7
2019-03-15,36.3
2019-03-16,56
2019-03-17,47.3
2019-03-18,36.3
2019-03-19,31.3
2019-03-20,28.7
2019-03-21,27.7
2019-03-22,38.1
2019-03-23,53.7
2019-03-24,40.8
2019-03-25,34
2019-03-26,30.5
2019-03-27,28.2
2019-03-28,26.6
2019-03-29,25.8
2019-03-30,25.5
2019-03-31,25.7
2019-04-01,27.1
2019-04-02,26.4
2019-04-03,27.6
2019-04-04,28.4
2019-04-05,26.5
2019-04-06,26.9
2019-04-07,27.9
2019-04-08,31.2
2019-04-09,40.2
2019-04-10,37.7
2019-04-11,33.3
2019-04-12,29.4
2019-04-13,37.6
2019-04-14,48.8
2019-04-15,47.3
2019-04-16,52.2
2019-04-17,39
2019-04-18,32.4
2019-04-19,29.9
2019-04-20,33.1
2019-04-21,44.1
2019-04-22,39.5
2019-04-23,46.1
2019-04-24,42.7
2019-04-25,33.8
2019-04-26,30.8
2019-04-27,74
2019-04-28,58
2019-04-29,39
2019-04-30,32.6
2019-05-01,29.8
2019-05-02,27
2019-05-03,25
2019-05-04,24.4
2019-05-05,24.6
2019-05-06,28.7
2019-05-07,27.7
2019-05-08,23.7
2019-05-09,21.1
2019-05-10,19.2
2019-05-11,18.1
2019-05-12,18.7
2019-05-13,24
2019-05-14,27.5
2019-05-15,24.6
2019-05-16,20
2019-05-17,17.3
2019-05-18,15.6
